정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
SEB108000035,가오리역,37.6416805,127.0168113,2025-10-31,9123,11,서울특별시,서울BIS
SEB112900200,스위스그랜드호텔,37.5877677,126.9364416,2025-10-31,13600,11,서울특별시,서울BIS
SEB121000208,성촌마을입구,37.465357,127.024963,2025-10-31,22284,11,서울특별시,서울BIS
SEB113000445,청구아파트.참누리아파트,37.5738331,126.9031032,2025-10-31,14347,11,서울특별시,서울BIS
SEB107000005,미아리고개.미아리예술극장,37.5988112,127.021709,2025-10-31,8005,11,서울특별시,서울BIS
SEB122000316,방죽마을,37.472383,127.10735,2025-10-31,23423,11,서울특별시,서울BIS
SEB118000092,당산역11번출구,37.5328062,126.9008638,2025-10-31,19177,11,서울특별시,서울BIS
SEB118000198,유진투자증권,37.525532,126.926988,2025-10-31,19283,11,서울특별시,서울BIS
SEB112000407,홍제역.서대문세무서,37.5884908,126.9443652,2025-10-31,13028,11,서울특별시,서울BIS
SEB116000011,경인중학교.개봉사거리,37.4974485,126.8554373,2025-10-31,17011,11,서울특별시,서울BIS
SEB104000262,군자역,37.555206,127.078641,2025-10-31,5701,11,서울특별시,서울BIS
SEB121001330,옛골,37.430537,127.0707733,2025-10-31,22341,11,서울특별시,서울BIS
SEB107900241,정든마을,37.6096167,127.0073694,2025-10-31,8910,11,서울특별시,서울BIS
SEB118900030,거성파스텔아파트,37.5321168,126.8924532,2025-10-31,19541,11,서울특별시,서울BIS
SEB120000032,봉천사거리.봉천중앙시장,37.4828873,126.9542258,2025-10-31,21131,11,서울특별시,서울BIS
SEB102900084,제일기획,37.53495,126.998418,2025-10-31,3578,11,서울특별시,서울BIS
SEB112900116,홍은동국민주택,37.605675,126.949851,2025-10-31,13501,11,서울특별시,서울BIS
SEB218000198,대곡역두산위브,37.6249788,126.8165108,2025-10-31,35277,11,서울특별시,서울BIS
SEB115900081,삼거리,37.5371798,126.8501046,2025-10-31,16732,11,서울특별시,서울BIS
SEB124000407,고덕리엔파크2단지,37.5568348,127.1733644,2025-10-31,25347,11,서울특별시,서울BIS
SEB102900088,용산CJ나인파크,37.535873,126.969554,2025-10-31,3743,11,서울특별시,서울BIS
SEB102900086,한남동주민센터,37.534102,127.000603,2025-10-31,3742,11,서울특별시,서울BIS
SEB110000182,월계1동경로당,37.6171628,127.0641713,2025-10-31,11282,11,서울특별시,서울BIS
SEB111900006,현대홈타운아파트,37.6121205,126.9332606,2025-10-31,12804,11,서울특별시,서울BIS
SEB101000013,서울역서부,37.555855,126.969293,2025-10-31,2105,11,서울특별시,서울BIS
SEB102000214,신창동세방아파트,37.535708,126.954955,2025-10-31,3308,11,서울특별시,서울BIS
SEB105000229,동대문구청.용두역,37.572834,127.04015,2025-10-31,6316,11,서울특별시,서울BIS
SEB113900165,경성중고사거리,37.5606439,126.9161669,2025-10-31,14905,11,서울특별시,서울BIS
SEB115900142,강서구청후문,37.5504558,126.8502252,2025-10-31,16910,11,서울특별시,서울BIS
SEB103000064,미타사입구,37.5448556,127.0168373,2025-10-31,4163,11,서울특별시,서울BIS
SEB103900156,벽산아파트505동앞,37.554401,127.0262518,2025-10-31,4771,11,서울특별시,서울BIS
SEB115000648,화곡중앙골목시장,37.5347017,126.8377758,2025-10-31,16707,11,서울특별시,서울BIS
SEB122000047,서울세관사거리,37.515313,127.034607,2025-10-31,23147,11,서울특별시,서울BIS
SEB100000102,원남동,37.5745325,126.9973383,2025-10-31,1198,11,서울특별시,서울BIS
SEB106000184,신내8단지아파트.서울의료원,37.6131148,127.0961797,2025-10-31,7279,11,서울특별시,서울BIS
SEB108000031,서울영어마을수유캠프.국립재활원입구,37.6403058,127.0118513,2025-10-31,9119,11,서울특별시,서울BIS
SEB101900001,응봉근린공원.금호산,37.553522,127.016922,2025-10-31,2518,11,서울특별시,서울BIS
SEB119900021,동작상떼빌앞,37.4877057,126.908042,2025-10-31,20579,11,서울특별시,서울BIS
SEB105900003,삼희아파트1동,37.5701586,127.0505437,2025-10-31,6584,11,서울특별시,서울BIS
SEB114900051,대림.수정아파트,37.5122985,126.8423503,2025-10-31,15587,11,서울특별시,서울BIS
SEB123000037,잠실진주아파트,37.5196,127.11125,2025-10-31,24126,11,서울특별시,서울BIS
SEB108000063,북부시장입구,37.6351732,127.0322955,2025-10-31,9151,11,서울특별시,서울BIS
SEB123000080,송파구민회관.구의회,37.5024275,127.0945601,2025-10-31,24169,11,서울특별시,서울BIS
SEB118900055,삼성래미안아파트2단지,37.5067128,126.9142274,2025-10-31,19587,11,서울특별시,서울BIS
SEB213000246,철산우성아파트,37.4900847,126.867631,2025-10-31,38076,11,서울특별시,서울BIS
SEB121000132,신반포자이아파트,37.5094758,127.0080006,2025-10-31,22208,11,서울특별시,서울BIS
SEB218000635,일산화훼단지,37.6267533,126.8010116,2025-10-31,35301,11,서울특별시,서울BIS
SEB106000161,중화역2번출구.중화1동주민센터,37.601522,127.080945,2025-10-31,7256,11,서울특별시,서울BIS
SEB229000373,초롱꽃마을6.7단지,37.7138894,126.7141533,2025-10-31,63103,11,서울특별시,서울BIS
SEB111900123,하나은행역촌지점,37.6082433,126.9203621,2025-10-31,12562,11,서울특별시,서울BIS
SEB114000124,정랑고개.양천벤처타운,37.5115773,126.8503821,2025-10-31,15227,11,서울특별시,서울BIS
SEB100000060,갑을씨티텔앞,37.6043709,126.963535,2025-10-31,1155,11,서울특별시,서울BIS
SEB121000259,헌인농장,37.4614213,127.0847576,2025-10-31,22335,11,서울특별시,서울BIS
SEB103900120,금북초등학교.e편한세상금호105동,37.5555378,127.0237361,2025-10-31,4515,11,서울특별시,서울BIS
SEB109000116,쌍문동청한빌라,37.657732,127.014762,2025-10-31,10201,11,서울특별시,서울BIS
SEB121000050,서초문화예술정보학교후문,37.4888154,127.0298927,2025-10-31,22126,11,서울특별시,서울BIS
SEB115900195,송화벽화시장,37.5478714,126.8353186,2025-10-31,16943,11,서울특별시,서울BIS
SEB233001623,동원로얄듀크2차.목동초,37.1886861,127.1233403,2025-10-31,77112,11,서울특별시,서울BIS
SEB122900026,일원역,37.484031,127.083599,2025-10-31,23880,11,서울특별시,서울BIS
SEB121000158,서울교통공사사당별관,37.4767111,126.9861651,2025-10-31,22234,11,서울특별시,서울BIS
SEB112000089,홍지문.옥천암,37.5965724,126.9565922,2025-10-31,13172,11,서울특별시,서울BIS
SEB114900010,오목교역.대학학원,37.5248106,126.8741567,2025-10-31,15540,11,서울특별시,서울BIS
SEB212000027,원종역2번출구.오정청년공간,37.5229427,126.8050283,2025-10-31,45023,11,서울특별시,서울BIS
SEB222001528,주을곡.남재공원,37.6562675,127.1238929,2025-10-31,42408,11,서울특별시,서울BIS
SEB123900042,송파레이크파크호반써밋1차후문,37.4851045,127.140048,2025-10-31,24552,11,서울특별시,서울BIS
SEB213000102,하안4동행정복지센터.하안주공4.,37.4652094,126.8776696,2025-10-31,38171,11,서울특별시,서울BIS
SEB103000105,성수동진주타운,37.536759,127.0574923,2025-10-31,4204,11,서울특별시,서울BIS
SEB124000450,상일근린공원,37.547395,127.16724,2025-10-31,25116,11,서울특별시,서울BIS
SEB113900090,성모병원사거리,37.5646139,126.9121224,2025-10-31,14678,11,서울특별시,서울BIS
SEB213000300,기아사거리,37.4359444,126.8918584,2025-10-31,38182,11,서울특별시,서울BIS
SEB213000431,기아자동차정문,37.4372352,126.8921529,2025-10-31,38522,11,서울특별시,서울BIS
SEB120900063,우리현대마트,37.4710782,126.9675399,2025-10-31,21523,11,서울특별시,서울BIS
SEB104000064,현대아파트앞,37.539643,127.09417,2025-10-31,5157,11,서울특별시,서울BIS
SEB226000072,월암교,37.3059242,126.9573287,2025-10-31,60106,11,서울특별시,서울BIS
SEB103900284,한양대학교제2의학관,37.559328,127.042132,2025-10-31,4912,11,서울특별시,서울BIS
SEB107000035,돈암1동주민센터,37.603672,127.026423,2025-10-31,8125,11,서울특별시,서울BIS
SEB113000085,용강초등학교,37.5469771,126.9435145,2025-10-31,14176,11,서울특별시,서울BIS
SEB105000126,장안2동주민센터,37.5788403,127.0704039,2025-10-31,6212,11,서울특별시,서울BIS
SEB121900318,서초포레스타5단지정문,37.451765,127.058457,2025-10-31,22609,11,서울특별시,서울BIS
SEB121900226,남부터미널,37.4846839,127.0155437,2025-10-31,22419,11,서울특별시,서울BIS
SEB122000630,도곡동,37.4879492,127.0491445,2025-10-31,23828,11,서울특별시,서울BIS
SEB121000229,구룡사입구,37.472103,127.050237,2025-10-31,22305,11,서울특별시,서울BIS
SEB109000165,창동서울탁주앞,37.6375883,127.036931,2025-10-31,10251,11,서울특별시,서울BIS
SEB107000177,대농빌라앞,37.601778,127.043291,2025-10-31,8272,11,서울특별시,서울BIS
SEB123000667,서울위례별초교.위례별유치원,37.478031,127.144875,2025-10-31,24398,11,서울특별시,서울BIS
SEB112900093,중앙여고,37.5622215,126.9555537,2025-10-31,13544,11,서울특별시,서울BIS
SEB121000084,서울교대사거리,37.487837,127.01314,2025-10-31,22160,11,서울특별시,서울BIS
SEB109900051,윤성빌라.다리앞,37.6790145,127.0423594,2025-10-31,10667,11,서울특별시,서울BIS
SEB109000105,방학동신동아아파트,37.662362,127.03202,2025-10-31,10190,11,서울특별시,서울BIS
SEB108900269,신구한일아파트입구,37.6257429,127.0297855,2025-10-31,9938,11,서울특별시,서울BIS
SEB103900079,옥수삼성아파트,37.5407532,127.0143207,2025-10-31,4562,11,서울특별시,서울BIS
SEB119900148,신동아상가,37.5079978,126.9463253,2025-10-31,20839,11,서울특별시,서울BIS
SEB118000598,신길중학교.래미안에스티움북문,37.501245,126.916458,2025-10-31,19251,11,서울특별시,서울BIS
SEB121000029,창신교회앞.서리풀노리학교,37.4904906,127.0213791,2025-10-31,22105,11,서울특별시,서울BIS
SEB204000235,위례중앙중학교,37.4712033,127.1380784,2025-10-31,48626,11,서울특별시,서울BIS
SEB111000112,불광지구대,37.6218554,126.9265058,2025-10-31,12200,11,서울특별시,서울BIS
SEB108900103,꿈의숲해링턴아파트108동앞,37.616662,127.033989,2025-10-31,9588,11,서울특별시,서울BIS
SEB121000165,사당역,37.479003,126.98209,2025-10-31,22241,11,서울특별시,서울BIS
SEB115900006,염창중학교,37.553352,126.8709339,2025-10-31,16524,11,서울특별시,서울BIS
SEB122000388,새마을운동중앙회,37.5020166,127.0673747,2025-10-31,23511,11,서울특별시,서울BIS
SEB124000148,한영중고앞사거리,37.5492276,127.1567382,2025-10-31,25259,11,서울특별시,서울BIS
SEB116000127,개봉푸르지오아파트,37.5021368,126.8478312,2025-10-31,17217,11,서울특별시,서울BIS
SEB108000192,솔샘터널,37.618743,127.009213,2025-10-31,9283,11,서울특별시,서울BIS
SEB111001110,갈현중앙시장,37.623464,126.918397,2025-10-31,12480,11,서울특별시,서울BIS
SEB108900066,주공5단지,37.6333955,127.0343739,2025-10-31,9798,11,서울특별시,서울BIS
SEB110000235,월계삼거리,37.622613,127.05962,2025-10-31,11336,11,서울특별시,서울BIS
SEB204000061,시흥사거리,37.4207295,127.1019655,2025-10-31,5006,11,서울특별시,서울BIS
SEB100900086,헌법재판소.안국역,37.577387,126.985816,2025-10-31,1576,11,서울특별시,서울BIS
SEB103000281,응봉사거리,37.5550801,127.0344918,2025-10-31,4724,11,서울특별시,서울BIS
SEB105000270,쌍용아파트,37.6013501,127.0683889,2025-10-31,6358,11,서울특별시,서울BIS
SEB110900115,노일중학교,37.6725397,127.0546941,2025-10-31,11551,11,서울특별시,서울BIS
SEB109000197,북서울농협창동지점,37.6338519,127.0412154,2025-10-31,10285,11,서울특별시,서울BIS
SEB116000145,개봉1동사거리,37.5004695,126.846915,2025-10-31,17236,11,서울특별시,서울BIS
SEB121000518,서울고교,37.483001,127.004991,2025-10-31,22810,11,서울특별시,서울BIS
SEB101000035,시청역8번출구,37.5627642,126.9761487,2025-10-31,2132,11,서울특별시,서울BIS
SEB110000221,월계삼호4차아파트,37.6264654,127.0658231,2025-10-31,11322,11,서울특별시,서울BIS
SEB212000028,원종종합시장.성곡사거리,37.5193548,126.805023,2025-10-31,45004,11,서울특별시,서울BIS
SEB207000478,아일랜드캐슬,37.7042217,127.0528555,2025-10-31,61054,11,서울특별시,서울BIS
SEB102900039,한신아파트,37.5389881,126.9865576,2025-10-31,3593,11,서울특별시,서울BIS
SEB121900235,삼환아파트,37.4800107,127.0058932,2025-10-31,22916,11,서울특별시,서울BIS
SEB123000303,풍납토성서성벽,37.529799,127.109875,2025-10-31,24394,11,서울특별시,서울BIS
SEB120000201,봉림교,37.484777,126.9245166,2025-10-31,21303,11,서울특별시,서울BIS
SEB107000015,북서울꿈의숲,37.6203171,127.0453451,2025-10-31,8105,11,서울특별시,서울BIS
SEB116000157,동양빌라,37.4951898,126.831597,2025-10-31,17251,11,서울특별시,서울BIS
SEB102000114,남영우체국,37.5451241,126.9732353,2025-10-31,3208,11,서울특별시,서울BIS
SEB105000551,제기동주민센터앞,37.5829768,127.0378676,2025-10-31,6288,11,서울특별시,서울BIS
SEB218000112,고양시청.덕양구보건소,37.6568945,126.8314443,2025-10-31,35009,11,서울특별시,서울BIS
SEB109000123,방학3동신동아프라자,37.6608342,127.02774,2025-10-31,10208,11,서울특별시,서울BIS
SEB103000110,서울효사랑병원,37.541263,127.063275,2025-10-31,4209,11,서울특별시,서울BIS
SEB112000088,유원하나아파트,37.59574,126.952061,2025-10-31,13171,11,서울특별시,서울BIS
SEB120900081,청림동푸르지오아파트121동앞,37.4855867,126.960664,2025-10-31,21503,11,서울특별시,서울BIS
SEB114000229,신월1동주민센터.신월보건지소,37.532183,126.83105,2025-10-31,15333,11,서울특별시,서울BIS
SEB207000282,쌍암사입구,37.7062052,127.0572726,2025-10-31,61048,11,서울특별시,서울BIS
SEB123000082,잠실119안전센터,37.5070038,127.0929452,2025-10-31,24171,11,서울특별시,서울BIS
SEB112000080,홍은현대아파트,37.590057,126.938345,2025-10-31,13163,11,서울특별시,서울BIS
SEB105000151,장안동근린공원,37.5773238,127.0719536,2025-10-31,6237,11,서울특별시,서울BIS
SEB114900067,양동중학교,37.5475223,126.8687518,2025-10-31,15576,11,서울특별시,서울BIS
SEB100000415,영추문,37.5789303,126.9739817,2025-10-31,1119,11,서울특별시,서울BIS
SEB118000096,당산삼성2차아파트,37.5288298,126.8981321,2025-10-31,19181,11,서울특별시,서울BIS
SEB112900102,경기대후문,37.5639149,126.9614458,2025-10-31,13535,11,서울특별시,서울BIS
SEB118000618,영등포역.패어필드호텔,37.5168977,126.9075734,2025-10-31,19113,11,서울특별시,서울BIS
SEB122000139,삼성역2번출구,37.5074326,127.0643204,2025-10-31,23242,11,서울특별시,서울BIS
SEB112900122,서연중학교,37.5691422,126.9285896,2025-10-31,13862,11,서울특별시,서울BIS
SEB213000443,성채안로입구삼거리(마을),37.4360415,126.8855596,2025-10-31,38516,11,서울특별시,서울BIS
SEB118000274,우신초교앞사거리,37.510888,126.9100169,2025-10-31,19365,11,서울특별시,서울BIS
SEB110000138,상계한신2차아파트,37.664199,127.066944,2025-10-31,11238,11,서울특별시,서울BIS
SEB109000156,창동주공4단지,37.6453057,127.0480754,2025-10-31,10242,11,서울특별시,서울BIS
SEB117900021,빅마켓.청광아파트,37.4705095,126.8936133,2025-10-31,18800,11,서울특별시,서울BIS
SEB124900011,아남.대우아파트,37.55751,127.144594,2025-10-31,25543,11,서울특별시,서울BIS
SEB206000331,오리초등학교,37.3449371,127.1162952,2025-10-31,47155,11,서울특별시,서울BIS
SEB121000085,교대역14번출구,37.491176,127.013952,2025-10-31,22161,11,서울특별시,서울BIS
SEB120000101,은천교,37.486487,126.93555,2025-10-31,21203,11,서울특별시,서울BIS
SEB104000138,어린이대공원역3번출구,37.546807,127.075148,2025-10-31,5231,11,서울특별시,서울BIS
SEB121900320,청계산입구역,37.449126,127.055016,2025-10-31,22598,11,서울특별시,서울BIS
SEB111000007,디지털미디어시티역,37.579047,126.900505,2025-10-31,12007,11,서울특별시,서울BIS
SEB103000145,한양여대앞,37.55951,127.0503,2025-10-31,4247,11,서울특별시,서울BIS
SEB100000004,종로2가.삼일교,37.5685792,126.987613,2025-10-31,1004,11,서울특별시,서울BIS
SEB100900116,종각역YMCA,37.570379,126.985096,2025-10-31,1683,11,서울특별시,서울BIS
SEB119000070,상도동중앙하이츠빌.상도전통시장,37.4986899,126.9517743,2025-10-31,20163,11,서울특별시,서울BIS
SEB119900020,대방동주민센터,37.508177,126.926167,2025-10-31,20580,11,서울특별시,서울BIS
SEB105000179,장안현대홈타운앞,37.56929,127.075618,2025-10-31,6265,11,서울특별시,서울BIS
SEB114000110,동방아파트,37.5218824,126.8463249,2025-10-31,15213,11,서울특별시,서울BIS
SEB207000541,민락센트럴아파트.용암마을15단,37.7547771,127.1163954,2025-10-31,61621,11,서울특별시,서울BIS
